# reference	source	provenance
# Cortina Watch product photography (cortinawatch.com). The reference in Cortina's FILENAME is treated as
# the truth: 57 Jewellers re-uses several of these files under other references (WSSA0018 shows the
# WSSA0061 green dial, WSBB0026 shows a W4BB diamond-bezel piece, etc.), so those cards were not followed.
WSSA0061	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSSA0061_Cortina-Watch-steel_desktop.webp	Cartier_CRWSSA0061_Cortina-Watch-steel_desktop.webp — 57J label: Cartier Santos de Cartier Large Steel Silver Dial
WSSA0062	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSSA0062_Cortina-Watch-steel_desktop.webp	Cartier_CRWSSA0062_Cortina-Watch-steel_desktop.webp — 57J label: Cartier Santos de Cartier Large Steel Blue Dial
WSSA0063	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_WSSA0063_Cortina-Watch-steel_desktop.webp	Cartier_WSSA0063_Cortina-Watch-steel_desktop.webp — 57J label: Cartier Santos de Cartier Large Steel Black Dial
WSSA0064	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_Santos-de-Cartier_WSSA0064_Cortina-Watch_desktop.webp	Cartier_Santos-de-Cartier_WSSA0064_Cortina-Watch_desktop.webp — 57J label: Cartier Santos de Cartier Large Skeleton Steel Skeleton
WSSA0065	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_Santos-de-Cartier_WSSA0065_Cortina-Watch_desktop.webp	Cartier_Santos-de-Cartier_WSSA0065_Cortina-Watch_desktop.webp — 57J label: Cartier Santos de Cartier Large Night Blue
WSSA0071	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSSA0071_Cortina-Watch-steel_desktop.webp	Cartier_CRWSSA0071_Cortina-Watch-steel_desktop.webp — 57J label: Cartier Santos de Cartier Large Steel & Titanium
WHSA0042	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWHSA0042_Cortina-Watch-yellow-gold_desktop.webp	Cartier_CRWHSA0042_Cortina-Watch-yellow-gold_desktop.webp — 57J label: Cartier Santos de Cartier Large Yellow Gold
WGSA0095	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_Santos-de-Cartier_WGSA0095_Cortina-Watch-bracelet_desktop.webp	Cartier_Santos-de-Cartier_WGSA0095_Cortina-Watch-bracelet_desktop.webp — 57J label: Cartier Santos de Cartier Large Rose Gold
W2SA0030	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_Santos-de-Cartier_W2SA0030_Cortina-Watch-bracelet_desktop.webp	Cartier_Santos-de-Cartier_W2SA0030_Cortina-Watch-bracelet_desktop.webp — 57J label: Cartier Santos de Cartier Medium Steel & Yellow Gold
WSTA0040	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRWSTA0040-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRWSTA0040-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Must Large Silver Dial
WSTA0041	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRWSTA0041-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRWSTA0041-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Must Large Blue Dial
WSTA0042	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRWSTA0042-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRWSTA0042-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Must Large Green Dial
WSTA0051	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRWSTA0051-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRWSTA0051-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Must Small Silver Dial
WSTA0052	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRWSTA0052-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRWSTA0052-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Must Small Blue Dial
W4TA0016	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier-Tank-CRW4TA0016-at-Cortina-Watch-1_desktop.webp	Cartier-Tank-CRW4TA0016-at-Cortina-Watch-1_desktop.webp — 57J label: Cartier Tank Louis Cartier Large Yellow Gold
W4TA0028	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRW4TA0028_Cortina-Watch_desktop.webp	Cartier_CRW4TA0028_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Louis Cartier Large White Gold
WSTA0065	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_WSTA0065_Cortina-Watch_desktop.webp	Cartier_WSTA0065_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Française Small Steel Silver Dial
WSTA0067	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSTA0067_Cortina-Watch_desktop.webp	Cartier_CRWSTA0067_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Française Medium Steel Silver Dial
WGTA0190	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWGTA0190_Cortina-Watch_desktop.webp	Cartier_CRWGTA0190_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Américaine Large Rose Gold
WGTA0191	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWGTA0191_Cortina-Watch_desktop.webp	Cartier_CRWGTA0191_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Américaine Small Rose Gold
WSTA0083	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSTA0083_Cortina-Watch-frontal_desktop.webp	Cartier_CRWSTA0083_Cortina-Watch-frontal_desktop.webp — 57J label: Cartier Tank Must Large Automatic Steel
WSTA0105	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSTA0105_Cortina-Watch_desktop.webp	Cartier_CRWSTA0105_Cortina-Watch_desktop.webp — 57J label: Cartier Tank Must Large New Blue Dial
W4BB0034	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRW4BB0034_Cortina-Watch_desktop.webp	Cartier_CRW4BB0034_Cortina-Watch_desktop.webp — 57J label: Cartier Ballon Bleu de Cartier 36mm Steel Silver Dial
W4BB0035	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRW4BB0035_Cortina-Watch_desktop.webp	Cartier_CRW4BB0035_Cortina-Watch_desktop.webp — 57J label: Cartier Ballon Bleu de Cartier 42mm Steel Silver Dial
W4BB0036	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRW4BB0036_Cortina-Watch_desktop.webp	Cartier_CRW4BB0036_Cortina-Watch_desktop.webp — 57J label: Cartier Ballon Bleu de Cartier 42mm Steel & Gold
W4BB0037	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRW4BB0037_Cortina-Watch_desktop.webp	Cartier_CRW4BB0037_Cortina-Watch_desktop.webp — 57J label: Cartier Ballon Bleu de Cartier 40mm Rose Gold
WSBB0068	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWSBB0068_Cortina-Watch_desktop.webp	Cartier_CRWSBB0068_Cortina-Watch_desktop.webp — 57J label: Cartier Ballon Bleu de Cartier 33mm Steel Silver Dial
WJPN0057	https://www.cortinawatch.com/wp-content/uploads/2025/02/Cartier_CRWJPN0057_Cortina-Watch_desktop.webp	Cartier_CRWJPN0057_Cortina-Watch_desktop.webp — 57J label: Cartier Panthère de Cartier Small Yellow Gold
WJPN0060	https://www.cortinawatch.com/wp-content/uploads/2025/04/Cartier_Panthere-de-Cartier_CRWJPN0060_Cortina-Watch.webp	Cartier_Panthere-de-Cartier_CRWJPN0060_Cortina-Watch.webp — 57J label: Cartier Panthère de Cartier Medium Yellow Gold
WJPN0061	https://www.cortinawatch.com/wp-content/uploads/2025/04/Cartier_Panthere-de-Cartier_CRWJPN0061_Cortina-Watch.webp	Cartier_Panthere-de-Cartier_CRWJPN0061_Cortina-Watch.webp — 57J label: Cartier Panthère de Cartier Small Rose Gold
WJPN0062	https://www.cortinawatch.com/wp-content/uploads/2025/04/Cartier_Panthere-de-Cartier_CRWJPN0062_Cortina-Watch.webp	Cartier_Panthere-de-Cartier_CRWJPN0062_Cortina-Watch.webp — 57J label: Cartier Panthère de Cartier Small White Gold Diamonds
